order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
CA-2016-119963,11/18/2016,SN-20710,Home Office,Office Supplies,Paper,19.648,2,6.6312
CA-2016-119963,11/18/2016,SN-20710,Home Office,Furniture,Chairs,255.108,6,-18.222
CA-2014-121167,11/28/2014,MO-17500,Consumer,Office Supplies,Binders,17.248,2,6.0368
US-2016-151862,3/1/2016,ON-18715,Corporate,Technology,Phones,159.984,2,139.986
CA-2017-152961,1/15/2017,SC-20095,Consumer,Office Supplies,Paper,12.7,2,5.842
CA-2014-133228,4/4/2014,MS-17710,Consumer,Furniture,Furnishings,5.47,1,2.3521
CA-2014-133228,4/4/2014,MS-17710,Consumer,Office Supplies,Art,79.36,4,23.808
CA-2016-114951,6/26/2016,DN-13690,Consumer,Furniture,Furnishings,22.14,3,6.4206
CA-2016-156573,5/29/2016,RB-19360,Consumer,Office Supplies,Binders,11.277,3,-86.457
CA-2016-156573,5/29/2016,RB-19360,Consumer,Office Supplies,Art,4.448,2,3.336
CA-2016-156573,5/29/2016,RB-19360,Consumer,Furniture,Furnishings,44.76,3,14.547
CA-2015-113901,10/19/2015,NH-18610,Corporate,Office Supplies,Binders,38.28,6,176.088
CA-2015-113901,10/19/2015,NH-18610,Corporate,Technology,Phones,149.95,5,44.985
CA-2017-134838,2/19/2017,ED-13885,Home Office,Office Supplies,Art,12.84,3,3.4668
CA-2017-134838,2/19/2017,ED-13885,Home Office,Furniture,Furnishings,44.67,3,12.0609
CA-2016-120257,9/22/2016,PW-19240,Consumer,Office Supplies,Art,7.872,3,8.856
CA-2014-164910,11/12/2014,DM-13345,Corporate,Office Supplies,Art,7.872,3,8.856
CA-2016-149902,4/1/2016,DW-13540,Consumer,Office Supplies,Art,88.04,4,228.904
CA-2016-146010,5/20/2016,EH-14125,Home Office,Office Supplies,Binders,40.635,7,-32.508
US-2015-163685,6/1/2015,KE-16420,Corporate,Office Supplies,Binders,5.728,8,-91.648
US-2015-163685,6/1/2015,KE-16420,Corporate,Office Supplies,Paper,42.24,10,13.2
CA-2014-135090,11/22/2014,SP-20920,Consumer,Office Supplies,Paper,53.82,9,24.219
CA-2015-132374,2/22/2015,PS-19045,Home Office,Office Supplies,Art,79.36,4,206.336
CA-2016-167556,3/29/2016,JM-15250,Consumer,Office Supplies,Paper,13.48,2,6.74
CA-2016-167556,3/29/2016,JM-15250,Consumer,Office Supplies,Binders,29.8,5,9.3125
CA-2016-167556,3/29/2016,JM-15250,Consumer,Furniture,Furnishings,414,8,124.2
CA-2016-167556,3/29/2016,JM-15250,Consumer,Office Supplies,Binders,41.328,7,149.814
US-2016-116400,10/22/2016,EB-13930,Consumer,Furniture,Furnishings,39.92,4,11.1776
CA-2017-101308,10/2/2017,FG-14260,Home Office,Office Supplies,Fasteners,8.94,3,4.1124
CA-2017-101308,10/2/2017,FG-14260,Home Office,Technology,Phones,84.784,2,-201.362
CA-2014-114517,12/23/2014,TH-21235,Corporate,Furniture,Tables,53.316,2,-195.492
CA-2014-114517,12/23/2014,TH-21235,Corporate,Office Supplies,Appliances,56.52,3,158.256
CA-2017-119564,12/15/2017,PL-18925,Home Office,Furniture,Furnishings,22.77,3,9.7911
CA-2016-135265,7/7/2016,CC-12370,Consumer,Furniture,Chairs,287.968,4,-35.996
CA-2016-135265,7/7/2016,CC-12370,Consumer,Technology,Copiers,2799.96,5,9.449.865
CA-2016-135265,7/7/2016,CC-12370,Consumer,Office Supplies,Paper,48.94,1,24.47
CA-2016-108735,4/17/2016,JM-15535,Consumer,Furniture,Bookcases,257.499,3,242.352
CA-2017-112333,4/8/2017,KF-16285,Home Office,Office Supplies,Storage,2591.56,4,6.219.744
CA-2017-112333,4/8/2017,KF-16285,Home Office,Office Supplies,Appliances,41.95,5,10.4875
US-2016-159415,4/17/2016,CS-12175,Corporate,Furniture,Furnishings,79.12,5,13.846
CA-2014-122588,11/25/2014,AR-10540,Consumer,Furniture,Furnishings,52.96,2,201.248
CA-2014-137589,11/3/2014,MS-17770,Consumer,Office Supplies,Supplies,286.344,3,-644.274
CA-2015-161998,5/1/2015,DB-13120,Corporate,Furniture,Furnishings,63.552,3,142.992
CA-2015-161998,5/1/2015,DB-13120,Corporate,Office Supplies,Supplies,41.376,3,4.6548
CA-2015-161998,5/1/2015,DB-13120,Corporate,Office Supplies,Art,172.704,6,10.794
CA-2015-105627,3/8/2015,DK-12895,Consumer,Furniture,Bookcases,512.94,3,974.586
CA-2015-105627,3/8/2015,DK-12895,Consumer,Furniture,Chairs,860.93,7,1.894.046
CA-2015-105627,3/8/2015,DK-12895,Consumer,Technology,Phones,769.95,5,2.232.855
CA-2015-105627,3/8/2015,DK-12895,Consumer,Office Supplies,Art,14.98,1,4.494
CA-2015-105627,3/8/2015,DK-12895,Consumer,Furniture,Furnishings,373.08,6,820.776
US-2015-149629,7/17/2015,MP-17965,Corporate,Furniture,Bookcases,231.92,5,5.798
CA-2014-116834,10/11/2014,Dp-13240,Home Office,Furniture,Furnishings,63.47,11,19.041
CA-2014-116834,10/11/2014,Dp-13240,Home Office,Technology,Accessories,345,5,58.65
CA-2016-145730,3/3/2016,CC-12220,Consumer,Furniture,Tables,637.896,3,-1.275.792
CA-2016-145730,3/3/2016,CC-12220,Consumer,Technology,Machines,287.91,3,335.895
CA-2016-145730,3/3/2016,CC-12220,Consumer,Office Supplies,Envelopes,36.6,3,11.895
US-2015-168732,12/10/2015,KM-16660,Consumer,Office Supplies,Art,1.78,1,4.984
US-2015-168732,12/10/2015,KM-16660,Consumer,Office Supplies,Paper,25.92,4,12.4416
US-2015-168732,12/10/2015,KM-16660,Consumer,Technology,Accessories,101.94,6,214.074
CA-2015-107468,12/18/2015,MK-17905,Corporate,Office Supplies,Art,6.848,2,5.992
CA-2017-144463,1/1/2017,SC-20725,Consumer,Furniture,Furnishings,474.43,11,1.992.606
CA-2017-100811,11/21/2017,CC-12475,Consumer,Office Supplies,Paper,8.448,2,2.64
CA-2017-100811,11/21/2017,CC-12475,Consumer,Office Supplies,Storage,39.296,4,3.9296
CA-2015-153612,12/22/2015,BT-11305,Home Office,Office Supplies,Art,17.12,4,4.9648
CA-2015-165624,8/23/2015,FH-14350,Consumer,Office Supplies,Appliances,542.94,3,1.520.232
CA-2015-165624,8/23/2015,FH-14350,Consumer,Office Supplies,Labels,8.64,3,4.2336
CA-2015-165624,8/23/2015,FH-14350,Consumer,Office Supplies,Paper,193.8,5,94.962
CA-2015-165624,8/23/2015,FH-14350,Consumer,Office Supplies,Paper,21.4,5,9.63
CA-2015-165624,8/23/2015,FH-14350,Consumer,Office Supplies,Paper,97.88,2,48.94
CA-2015-165624,8/23/2015,FH-14350,Consumer,Technology,Accessories,251.91,9,478.629
CA-2015-165624,8/23/2015,FH-14350,Consumer,Office Supplies,Appliances,25.86,3,6.7236
CA-2014-154963,6/22/2014,AA-10645,Consumer,Furniture,Chairs,170.058,3,-48.588
CA-2014-154963,6/22/2014,AA-10645,Consumer,Technology,Phones,82.782,3,-151.767
CA-2014-154963,6/22/2014,AA-10645,Consumer,Furniture,Chairs,853.93,5,0
CA-2017-130764,10/27/2017,JO-15145,Corporate,Furniture,Bookcases,556.665,5,6.549
CA-2017-130764,10/27/2017,JO-15145,Corporate,Technology,Phones,95.84,4,34.742
CA-2017-139311,8/11/2017,SF-20965,Corporate,Office Supplies,Paper,29.664,4,10.0116
CA-2017-139311,8/11/2017,SF-20965,Corporate,Office Supplies,Art,9.184,7,2.87
CA-2017-139311,8/11/2017,SF-20965,Corporate,Technology,Phones,153.584,2,134.386
CA-2017-139311,8/11/2017,SF-20965,Corporate,Office Supplies,Binders,12.864,8,-22.512
CA-2017-124296,12/24/2017,CS-12355,Consumer,Technology,Machines,479.97,3,239.985
CA-2017-124296,12/24/2017,CS-12355,Consumer,Furniture,Chairs,232.88,4,605.488
CA-2016-169957,9/26/2016,SN-20710,Home Office,Office Supplies,Appliances,236.88,6,663.264
CA-2016-169957,9/26/2016,SN-20710,Home Office,Office Supplies,Paper,29.9,5,14.651
CA-2016-169957,9/26/2016,SN-20710,Home Office,Technology,Accessories,100,4,21
US-2016-108777,12/12/2016,JM-15655,Corporate,Office Supplies,Binders,18.693,3,-143.313
US-2016-108777,12/12/2016,JM-15655,Corporate,Technology,Accessories,383.952,6,767.904
CA-2015-148859,12/28/2015,FH-14350,Consumer,Office Supplies,Storage,24.816,2,1.551
CA-2014-110786,12/29/2014,AJ-10795,Corporate,Furniture,Furnishings,24.9,5,8.217
CA-2014-110786,12/29/2014,AJ-10795,Corporate,Office Supplies,Paper,21.12,4,9.504
CA-2014-110786,12/29/2014,AJ-10795,Corporate,Technology,Machines,767.952,6,287.982
CA-2014-110786,12/29/2014,AJ-10795,Corporate,Office Supplies,Binders,14.352,3,4.6644
CA-2014-110786,12/29/2014,AJ-10795,Corporate,Technology,Phones,191.976,3,191.976
CA-2014-110786,12/29/2014,AJ-10795,Corporate,Office Supplies,Labels,274.77,9,1.263.942
CA-2014-110786,12/29/2014,AJ-10795,Corporate,Furniture,Furnishings,70.56,6,239.904
CA-2015-137750,6/25/2015,JF-15565,Consumer,Furniture,Furnishings,204.85,5,57.358
CA-2015-136378,4/2/2015,CS-11845,Corporate,Office Supplies,Binders,9.156,3,-13.734
CA-2017-100356,10/21/2017,SP-20920,Consumer,Office Supplies,Appliances,23.992,2,-623.792
US-2015-166520,7/16/2015,KE-16420,Corporate,Office Supplies,Paper,80.88,3,396.312
US-2015-166520,7/16/2015,KE-16420,Corporate,Technology,Accessories,599.9,10,191.968
CA-2017-136350,6/24/2017,GA-14515,Consumer,Furniture,Furnishings,276.69,3,498.042
CA-2017-136350,6/24/2017,GA-14515,Consumer,Furniture,Chairs,172.764,2,326.332
CA-2014-122931,9/29/2014,SM-20950,Corporate,Office Supplies,Art,4.224,3,1.4784
CA-2014-122931,9/29/2014,SM-20950,Corporate,Furniture,Tables,409.272,2,-818.544
CA-2014-122931,9/29/2014,SM-20950,Corporate,Office Supplies,Labels,55.44,11,18.018
CA-2014-122931,9/29/2014,SM-20950,Corporate,Office Supplies,Paper,20.928,4,6.8016
CA-2014-122931,9/29/2014,SM-20950,Corporate,Office Supplies,Storage,1.801.632,6,-337.806
CA-2014-122931,9/29/2014,SM-20950,Corporate,Furniture,Tables,67.176,1,-201.528
CA-2014-163034,11/24/2014,DK-12985,Consumer,Office Supplies,Storage,646.2,5,-80.775
CA-2015-124058,11/20/2015,LC-16885,Consumer,Technology,Phones,72.744,7,-154.581
CA-2015-124058,11/20/2015,LC-16885,Consumer,Furniture,Chairs,572.16,3,35.76
CA-2016-129196,11/1/2016,XP-21865,Consumer,Technology,Accessories,68.112,3,178.794
US-2015-138716,9/17/2015,CS-11845,Corporate,Office Supplies,Binders,25.032,3,7.8225
US-2016-122182,3/10/2016,BD-11770,Consumer,Technology,Accessories,39.992,1,7.4985
US-2014-130358,6/23/2014,DL-13330,Consumer,Office Supplies,Art,20.016,9,1.7514
US-2014-130358,6/23/2014,DL-13330,Consumer,Office Supplies,Supplies,3.104,1,3.492
CA-2014-102673,11/1/2014,KH-16630,Corporate,Office Supplies,Fasteners,7.52,5,1.41
CA-2014-102673,11/1/2014,KH-16630,Corporate,Office Supplies,Art,10.272,3,8.988
CA-2014-102673,11/1/2014,KH-16630,Corporate,Office Supplies,Labels,47.808,12,155.376
CA-2014-102673,11/1/2014,KH-16630,Corporate,Technology,Phones,978.84,9,1.101.195
CA-2016-145303,8/28/2016,TP-21415,Consumer,Office Supplies,Binders,13.14,9,-21.681
CA-2016-145303,8/28/2016,TP-21415,Consumer,Office Supplies,Binders,10.024,4,-165.396
CA-2016-145303,8/28/2016,TP-21415,Consumer,Furniture,Bookcases,1.563.728,2,-528.908
CA-2015-156104,12/6/2015,NP-18685,Home Office,Technology,Copiers,999.98,2,449.991
US-2015-164308,9/24/2015,SC-20680,Home Office,Technology,Phones,821.94,6,2.137.044
CA-2017-108112,11/15/2017,DK-12895,Consumer,Furniture,Furnishings,220.064,4,55.016
CA-2017-108112,11/15/2017,DK-12895,Consumer,Furniture,Furnishings,339.136,4,0
CA-2015-100685,12/19/2015,SM-20950,Corporate,Office Supplies,Binders,07.04,2,3.3088
CA-2015-100685,12/19/2015,SM-20950,Corporate,Office Supplies,Fasteners,05.04,4,2.016
CA-2015-100685,12/19/2015,SM-20950,Corporate,Office Supplies,Paper,116.28,3,569.772
CA-2015-165414,12/21/2015,LS-17245,Consumer,Technology,Phones,47.976,3,4.7976
CA-2016-140417,9/25/2016,KE-16420,Corporate,Office Supplies,Paper,60.048,9,22.518
CA-2016-140417,9/25/2016,KE-16420,Corporate,Office Supplies,Binders,5.022,1,-35.154
US-2017-151316,6/24/2017,MC-17635,Corporate,Office Supplies,Binders,182.994,3,-3.202.395
US-2017-151316,6/24/2017,MC-17635,Corporate,Office Supplies,Paper,10.272,3,3.21
CA-2017-163692,9/7/2017,Dp-13240,Home Office,Office Supplies,Binders,7.857,3,-60.237
CA-2016-111913,8/4/2016,LC-16930,Corporate,Technology,Phones,302.384,2,302.384
CA-2016-111913,8/4/2016,LC-16930,Corporate,Office Supplies,Binders,20.952,3,7.0713
CA-2016-111913,8/4/2016,LC-16930,Corporate,Office Supplies,Binders,11.784,3,3.9771
US-2014-156559,8/19/2014,LH-16900,Consumer,Furniture,Bookcases,638.82,9,1.724.814
CA-2016-161473,4/1/2016,TB-21175,Corporate,Office Supplies,Labels,20.7,2,9.936
CA-2016-161473,4/1/2016,TB-21175,Corporate,Office Supplies,Supplies,10.95,3,3.285
CA-2016-161473,4/1/2016,TB-21175,Corporate,Office Supplies,Binders,14.352,3,4.6644
CA-2017-166576,5/16/2017,JM-15865,Consumer,Office Supplies,Storage,221.024,2,-55.256
CA-2015-102491,8/24/2015,KW-16435,Consumer,Technology,Machines,3080,7,1416.8
CA-2015-102491,8/24/2015,KW-16435,Consumer,Technology,Accessories,79.96,4,183.908
CA-2015-102491,8/24/2015,KW-16435,Consumer,Technology,Phones,587.97,3,1.705.113
CA-2014-116904,9/23/2014,SC-20095,Consumer,Office Supplies,Paper,32.4,5,15.552
CA-2014-116904,9/23/2014,SC-20095,Consumer,Office Supplies,Storage,404.9,5,16.196
CA-2014-116904,9/23/2014,SC-20095,Consumer,Office Supplies,Binders,9449.95,5,46.304.755
CA-2014-116904,9/23/2014,SC-20095,Consumer,Office Supplies,Binders,12.94,2,6.47
US-2017-102288,6/19/2017,ZC-21910,Consumer,Office Supplies,Appliances,2.264,1,-52.072
US-2017-102288,6/19/2017,ZC-21910,Consumer,Office Supplies,Appliances,444,1,-1.11
US-2017-102288,6/19/2017,ZC-21910,Consumer,Office Supplies,Paper,146.176,8,475.072
CA-2017-137456,12/21/2017,RB-19465,Home Office,Furniture,Furnishings,15.92,2,7.1948
US-2017-155999,8/7/2017,JK-15370,Consumer,Technology,Phones,159.96,5,179.955
US-2017-155999,8/7/2017,JK-15370,Consumer,Office Supplies,Binders,13.76,2,4.644
US-2016-148334,8/22/2016,DD-13570,Consumer,Office Supplies,Binders,4.312,2,-68.992
CA-2015-105599,9/7/2015,MC-17275,Consumer,Office Supplies,Storage,13.96,2,2.792
CA-2015-105599,9/7/2015,MC-17275,Consumer,Furniture,Tables,27.414,3,-141.639
CA-2015-153717,12/25/2015,DL-13495,Corporate,Technology,Phones,73.98,2,199.746
CA-2015-153717,12/25/2015,DL-13495,Corporate,Furniture,Bookcases,160.98,1,209.274
CA-2015-153717,12/25/2015,DL-13495,Corporate,Office Supplies,Paper,17.34,3,8.4966
CA-2015-153717,12/25/2015,DL-13495,Corporate,Office Supplies,Art,3.28,1,9.512
CA-2015-116687,5/2/2015,NC-18625,Corporate,Office Supplies,Labels,8.856,3,2.9889
CA-2015-116687,5/2/2015,NC-18625,Corporate,Technology,Phones,158.376,3,138.579
CA-2016-163573,11/24/2016,AC-10450,Consumer,Office Supplies,Binders,1219.96,5,3.812.375
CA-2015-153416,11/24/2015,TS-21340,Consumer,Office Supplies,Binders,3.168,2,0.99
CA-2015-153416,11/24/2015,TS-21340,Consumer,Office Supplies,Paper,19.44,3,9.3312
CA-2015-153416,11/24/2015,TS-21340,Consumer,Office Supplies,Storage,454.86,7,545.832
CA-2015-153416,11/24/2015,TS-21340,Consumer,Office Supplies,Binders,91.392,8,297.024
CA-2017-117394,9/4/2017,MM-17920,Consumer,Technology,Accessories,19.04,4,-1.428
CA-2017-133823,5/11/2017,LP-17080,Consumer,Office Supplies,Paper,37.44,6,16.848
CA-2017-133823,5/11/2017,LP-17080,Consumer,Office Supplies,Labels,37.59,3,176.673
CA-2017-133823,5/11/2017,LP-17080,Consumer,Office Supplies,Binders,26.032,2,9.4366
CA-2014-127523,5/11/2014,BG-11695,Corporate,Office Supplies,Appliances,35.91,3,9.6957
CA-2017-123239,7/27/2017,MG-18145,Consumer,Furniture,Furnishings,91.032,3,-22.758
CA-2017-156769,5/6/2017,GZ-14470,Consumer,Office Supplies,Art,54.66,6,180.378
CA-2014-127299,9/19/2014,JL-15835,Consumer,Office Supplies,Storage,67.344,6,7.5762
CA-2014-127299,9/19/2014,JL-15835,Consumer,Technology,Machines,2.624.985,3,-9.449.946
CA-2015-121272,3/29/2015,DO-13435,Consumer,Office Supplies,Appliances,73.28,4,212.512
CA-2014-115336,11/18/2014,AB-10600,Corporate,Office Supplies,Binders,14.48,5,-23.892
CA-2015-111703,7/2/2015,KB-16315,Consumer,Office Supplies,Paper,11.952,3,4.0338
CA-2015-111703,7/2/2015,KB-16315,Consumer,Office Supplies,Paper,15.552,3,5.6376
CA-2014-128839,9/8/2014,TT-21070,Consumer,Office Supplies,Fasteners,45,9,21.6
CA-2014-128839,9/8/2014,TT-21070,Consumer,Technology,Machines,209.97,3,902.871
CA-2017-105914,10/2/2017,PV-18985,Home Office,Office Supplies,Binders,112.12,5,42.045
CA-2017-105914,10/2/2017,PV-18985,Home Office,Office Supplies,Storage,1575.14,7,2.047.682
CA-2017-110926,11/19/2017,DD-13570,Consumer,Office Supplies,Fasteners,25.06,7,12.53
CA-2016-117226,12/30/2016,KD-16495,Corporate,Office Supplies,Binders,6.924,6,-10.386
CA-2017-127313,12/1/2017,RA-19285,Consumer,Office Supplies,Storage,37.392,3,2.337
CA-2017-127313,12/1/2017,RA-19285,Consumer,Furniture,Furnishings,79.12,5,13.846
CA-2016-136287,6/13/2016,SS-20590,Consumer,Office Supplies,Labels,18.9,3,8.694
US-2014-107699,5/19/2014,JH-15820,Consumer,Office Supplies,Binders,57.42,9,264.132
CA-2017-112725,1/30/2017,EH-14125,Home Office,Office Supplies,Art,12.74,7,5.733
CA-2017-112725,1/30/2017,EH-14125,Home Office,Office Supplies,Art,8.82,3,2.3814
CA-2017-112725,1/30/2017,EH-14125,Home Office,Furniture,Chairs,120.784,1,-135.882
CA-2015-136196,11/28/2015,TP-21415,Consumer,Furniture,Furnishings,322.59,3,64.518
CA-2017-106068,10/23/2017,RB-19330,Consumer,Office Supplies,Binders,9.762,3,-151.311
CA-2017-106068,10/23/2017,RB-19330,Consumer,Office Supplies,Storage,13.72,1,1.2005
CA-2017-106068,10/23/2017,RB-19330,Consumer,Technology,Accessories,55.2,1,-2.07
CA-2017-106068,10/23/2017,RB-19330,Consumer,Office Supplies,Storage,259.136,4,-583.056
CA-2017-100160,9/7/2017,CB-12025,Consumer,Office Supplies,Labels,29.24,5,9.8685
CA-2017-100160,9/7/2017,CB-12025,Consumer,Office Supplies,Paper,15.552,3,5.4432
CA-2017-100160,9/7/2017,CB-12025,Consumer,Office Supplies,Envelopes,4.896,3,1.6524
CA-2016-139689,12/29/2016,MP-17965,Corporate,Office Supplies,Binders,38.088,4,-279.312
CA-2016-139689,12/29/2016,MP-17965,Corporate,Office Supplies,Binders,2.808,3,-19.656
CA-2015-101091,12/5/2015,SW-20245,Consumer,Technology,Accessories,47.984,2,5.998
CA-2015-101091,12/5/2015,SW-20245,Consumer,Office Supplies,Binders,26.064,6,-199.824
CA-2014-126907,11/1/2014,SM-20950,Corporate,Office Supplies,Paper,15.696,3,5.1012
US-2016-164588,4/16/2016,AP-10915,Consumer,Office Supplies,Art,12.84,3,3.7236
CA-2017-115546,5/14/2017,AH-10465,Consumer,Technology,Phones,539.97,3,1.349.925
CA-2017-115546,5/14/2017,AH-10465,Consumer,Office Supplies,Storage,22.58,2,5.8708
CA-2015-163587,3/14/2015,EP-13915,Consumer,Office Supplies,Labels,16.52,4,7.5992
CA-2015-163587,3/14/2015,EP-13915,Consumer,Office Supplies,Binders,671.94,3,3.158.118
US-2017-106131,1/14/2017,TP-21565,Corporate,Technology,Accessories,169.064,7,-147.931
US-2017-106131,1/14/2017,TP-21565,Corporate,Office Supplies,Storage,168.624,9,147.546
CA-2015-160213,3/8/2015,AR-10825,Corporate,Office Supplies,Paper,19.44,3,9.3312
CA-2014-157924,10/11/2014,HA-14920,Consumer,Office Supplies,Storage,31.92,4,8.2992
CA-2014-157924,10/11/2014,HA-14920,Consumer,Furniture,Chairs,433.568,2,-650.352
CA-2015-100216,4/13/2015,HJ-14875,Home Office,Office Supplies,Paper,31.104,6,10.8864
CA-2015-100216,4/13/2015,HJ-14875,Home Office,Office Supplies,Paper,54.816,3,178.152
CA-2017-100601,11/16/2017,JK-15370,Consumer,Office Supplies,Storage,48.86,7,9.772
CA-2016-152163,7/1/2016,JF-15355,Consumer,Office Supplies,Binders,14.2,2,6.532
CA-2016-152163,7/1/2016,JF-15355,Consumer,Office Supplies,Paper,12.96,2,6.2208
CA-2016-152163,7/1/2016,JF-15355,Consumer,Office Supplies,Binders,58.34,2,280.032
CA-2015-154340,11/29/2015,EK-13795,Home Office,Office Supplies,Art,56.3,2,15.764
CA-2014-128846,4/7/2014,RS-19765,Corporate,Technology,Phones,629.95,5,163.787
CA-2014-128846,4/7/2014,RS-19765,Corporate,Office Supplies,Paper,122.97,3,602.553
CA-2016-148593,6/16/2016,BD-11320,Consumer,Office Supplies,Paper,46.35,5,217.845
US-2017-119039,3/6/2017,BF-11170,Home Office,Office Supplies,Binders,14.976,9,5.4288
CA-2017-128426,10/7/2017,JK-15730,Consumer,Office Supplies,Binders,4.24,5,-6.36
US-2017-136868,10/6/2017,CR-12820,Home Office,Technology,Accessories,319.96,4,1.151.856
US-2017-136868,10/6/2017,CR-12820,Home Office,Office Supplies,Paper,17.04,3,7.668
US-2017-136868,10/6/2017,CR-12820,Home Office,Office Supplies,Storage,344.91,3,10.3473
CA-2016-143749,12/5/2016,AG-10300,Corporate,Furniture,Bookcases,81.94,1,20.485
CA-2016-111493,10/21/2016,CM-12160,Consumer,Technology,Accessories,98.16,6,9.816
CA-2017-112536,5/18/2017,SG-20890,Corporate,Office Supplies,Binders,6.874,7,-106.547
CA-2017-112536,5/18/2017,SG-20890,Corporate,Office Supplies,Binders,1.996,1,-32.934
CA-2017-112536,5/18/2017,SG-20890,Corporate,Office Supplies,Storage,8.928,2,6.696
CA-2016-157714,9/26/2016,CS-12175,Corporate,Office Supplies,Paper,9.99,1,4.4955
CA-2015-129392,7/8/2015,DM-13015,Consumer,Office Supplies,Paper,21.12,5,6.6
CA-2015-150875,11/16/2015,HK-14890,Corporate,Furniture,Tables,696.42,2,1.601.766
CA-2015-150875,11/16/2015,HK-14890,Corporate,Technology,Phones,304.776,3,228.582
CA-2015-154200,6/18/2015,BG-11740,Consumer,Office Supplies,Art,51.98,2,150.742
CA-2016-124233,4/8/2016,CK-12595,Consumer,Furniture,Furnishings,24.7,5,10.374
US-2015-134271,4/18/2015,RF-19735,Consumer,Office Supplies,Labels,21.93,3,10.3071
US-2016-161683,12/3/2016,CJ-12010,Consumer,Office Supplies,Appliances,394.816,4,937.688
US-2016-161683,12/3/2016,CJ-12010,Consumer,Office Supplies,Binders,18.192,4,-145.536
CA-2015-143105,12/10/2015,MA-17560,Home Office,Office Supplies,Labels,7.31,1,3.4357
CA-2015-143105,12/10/2015,MA-17560,Home Office,Technology,Copiers,799.984,2,249.995
CA-2015-143105,12/10/2015,MA-17560,Home Office,Office Supplies,Paper,41.28,6,189.888
CA-2015-143105,12/10/2015,MA-17560,Home Office,Office Supplies,Paper,184.66,7,849.436
CA-2014-145387,10/31/2014,AM-10705,Consumer,Office Supplies,Art,49.25,5,18.715
CA-2014-145387,10/31/2014,AM-10705,Consumer,Office Supplies,Paper,10.16,2,4.7752
CA-2014-145387,10/31/2014,AM-10705,Consumer,Furniture,Furnishings,14.76,2,4.2804
CA-2014-145387,10/31/2014,AM-10705,Consumer,Office Supplies,Binders,34.08,2,156.768
CA-2014-145387,10/31/2014,AM-10705,Consumer,Furniture,Furnishings,17.67,3,7.7748
CA-2014-145387,10/31/2014,AM-10705,Consumer,Furniture,Chairs,1604.9,5,481.47
CA-2014-145387,10/31/2014,AM-10705,Consumer,Furniture,Tables,385.686,1,-606.078
CA-2017-109715,12/9/2017,AH-10585,Consumer,Office Supplies,Paper,15.984,2,4.995
CA-2014-166457,5/5/2014,PF-19120,Consumer,Office Supplies,Paper,9.42,3,4.239
CA-2014-166457,5/5/2014,PF-19120,Consumer,Office Supplies,Art,6.56,2,1.9024
CA-2014-166457,5/5/2014,PF-19120,Consumer,Office Supplies,Paper,24.56,2,11.5432
CA-2016-164637,3/4/2016,RD-19480,Consumer,Office Supplies,Binders,128.4,3,64.2
CA-2014-103590,11/30/2014,JL-15505,Consumer,Office Supplies,Envelopes,62.28,4,292.716
CA-2015-111234,2/18/2015,AB-10600,Corporate,Office Supplies,Labels,9.24,3,4.4352
CA-2017-149881,4/1/2017,NC-18535,Corporate,Furniture,Bookcases,482.664,8,85.176
CA-2017-149881,4/1/2017,NC-18535,Corporate,Technology,Machines,4.799.984,2,3.599.988
CA-2017-134565,6/11/2017,TB-21400,Consumer,Office Supplies,Paper,37.94,2,182.112
CA-2017-134565,6/11/2017,TB-21400,Consumer,Office Supplies,Binders,18.288,6,6.6294
CA-2017-134565,6/11/2017,TB-21400,Consumer,Technology,Machines,385.8,5,1.302.075
CA-2017-134565,6/11/2017,TB-21400,Consumer,Office Supplies,Storage,102.96,2,1.0296
CA-2017-134565,6/11/2017,TB-21400,Consumer,Furniture,Bookcases,174.42,3,418.608
CA-2016-108644,9/30/2016,SJ-20215,Consumer,Office Supplies,Binders,1.964,2,-32.406
US-2014-102631,12/13/2014,EB-13840,Corporate,Furniture,Furnishings,94.428,3,-424.926
CA-2017-120327,11/11/2017,WB-21850,Consumer,Office Supplies,Fasteners,45.92,4,215.824
CA-2015-154970,1/5/2015,SR-20740,Home Office,Furniture,Chairs,61.584,1,-69.282
CA-2016-113803,3/24/2016,VG-21805,Corporate,Office Supplies,Paper,22.48,1,10.3408
CA-2017-100223,7/5/2017,LS-16945,Corporate,Furniture,Furnishings,332.028,9,-3.486.294
CA-2017-100223,7/5/2017,LS-16945,Corporate,Office Supplies,Binders,11.394,9,-176.607
CA-2017-100223,7/5/2017,LS-16945,Corporate,Office Supplies,Paper,15.552,3,5.6376
CA-2017-100223,7/5/2017,LS-16945,Corporate,Office Supplies,Paper,31.104,6,11.2752
CA-2017-100223,7/5/2017,LS-16945,Corporate,Office Supplies,Binders,6.316,1,-104.214
CA-2014-168823,9/21/2014,MA-17560,Home Office,Office Supplies,Paper,11.352,3,4.1151
CA-2014-168823,9/21/2014,MA-17560,Home Office,Office Supplies,Labels,20.808,9,7.0227
CA-2016-162404,7/23/2016,NF-18475,Home Office,Office Supplies,Binders,11.416,4,-188.364
CA-2017-104024,8/29/2017,MD-17860,Corporate,Office Supplies,Art,9.408,7,7.056
CA-2017-147144,3/26/2017,MZ-17335,Home Office,Office Supplies,Art,19.83,1,5.949
CA-2017-158673,12/29/2017,KB-16600,Corporate,Office Supplies,Paper,209.7,2,100.656
